,0
2641,146.79616042013652
2642,182.2410605100564
2643,204.54198261698818
2644,169.78509994204302
2645,192.96386107159353
2646,151.57886920595624
2647,152.3611282625305
2648,150.99452126439294
2649,220.0207174029444
2650,162.11449053675162
2651,158.60148314686546
2652,147.86583182672175
2653,158.03704616906433
2654,149.9020996411584
2655,210.64846166935786
2656,169.35660064745616
2657,197.48374577582544
2658,145.19847172802574
2659,191.6823968300242
2660,153.12524163702807
2661,140.04735602729625
2662,204.95325577416105
2663,174.7656414601305
2664,187.22384908402952
2665,213.84710591062833
2666,150.7335884112745
2667,169.7975954025809
2668,159.77286895764138
2669,192.7682917561904
2670,174.45692932994277
2671,169.56674487001737
2672,169.43290539088872
2673,172.05807360741287
2674,200.08795809271783
2675,207.4416805301628
2676,231.99370026816655
2677,149.42550645011866
2678,184.29503890535275
2679,221.87402672141707
2680,175.32407786700833
2681,167.9884701433968
2682,147.0465814490245
2683,157.9477922286851
2684,146.94167460438698
2685,186.39962405257683
2686,233.29724406708118
2687,199.8239237976143
2688,161.95764985598686
2689,191.90210059389005
2690,179.18969936528194
2691,157.13472991516323
2692,151.443309330429
2693,169.37718563191675
2694,159.01404390161494
2695,196.9784414031969
2696,202.66317313422545
2697,173.46554813769998
2698,158.63710913189217
2699,144.9277622514769
2700,170.90339421375202
2701,187.4922838729111
2702,150.0923190815435
2703,163.73676241918608
2704,206.5786511098422
2705,151.65245053201343
2706,150.660910463856
2707,143.64122716810974
2708,154.2631137208849
2709,145.27210942749184
2710,189.02619563911014
2711,186.5112057172014
2712,152.84698153434138
2713,169.93937858673635
2714,187.78191393248912
2715,181.1993044800195
2716,158.25414882837154
2717,185.40382520004405
2718,155.07018159472847
2719,178.0397701753617
2720,159.42377302349453
2721,189.3239450596304
2722,176.4637988904128
2723,144.02608244524933
2724,159.19742632293497
2725,191.040181284439
2726,143.59171362760415
2727,209.71372554917485
2728,159.15566795439668
2729,165.16253332889244
2730,218.4264879460254
2731,230.13532537880093
2732,146.86602093311888
2733,150.57088067112565
2734,228.6673550392734
2735,200.05327351134991
2736,148.09603744393849
2737,155.4152883864321
2738,167.61933017380815
2739,173.91706246020703
2740,203.95237693888987
2741,164.85907808033207
2742,183.7706055405537
2743,161.32680379780496
2744,150.46914319386514
2745,238.73179042002462
2746,152.13661981980272
2747,149.71916902849136
2748,165.31936504428154
2749,196.9070536352869
2750,157.9483698909761
2751,150.10998887294951
2752,173.15374555442594
2753,205.63026187180574
2754,191.58588273171324
2755,200.55898688594561
2756,144.83907473161022
2757,152.52143752293537
2758,186.12994625569226
2759,187.44296313264232
2760,168.45814612502528
2761,151.58617894875945
2762,220.4166765455292
2763,168.84307934535178
2764,179.04949344967434
2765,193.78742931878278
2766,149.45655155652548
2767,187.90851916439095
2768,174.48761520417472
2769,177.89092985944205
2770,164.49500704210655
2771,153.44471227726393
2772,150.80614266165875
2773,151.83668238212846
2774,146.5229956530593
2775,169.10961532791595
2776,194.10948997988197
2777,187.640434698243
2778,162.51599236078275
2779,203.0628567744415
2780,147.75194956171865
2781,169.79449621399954
2782,197.1120544672511
2783,173.71648731273868
2784,188.37409163790502
2785,158.1258873455206
2786,148.99758452445957
2787,146.25588966390754
2788,147.31205715620632
2789,171.86953000246956
2790,198.6185490470332
2791,152.4486770547338
2792,163.09365829537512
2793,186.98780956174107
2794,168.7180971519879
2795,147.10803289453796
2796,167.71863883551836
2797,175.86497679708563
2798,139.887399182744
2799,144.80803524876305
2800,147.64638026326116
2801,145.29942925126068
2802,226.15637983214714
2803,239.76138752129555
2804,154.63196621366427
2805,229.03211363702422
2806,175.43558029045897
2807,219.25402389538723
2808,157.13899448876762
2809,172.68360322445665
2810,185.82787234171997
2811,157.94027198856125
2812,167.99738378988164
2813,187.675864097755
2814,147.49820579301
2815,189.65669735539709
2816,162.47559413490453
2817,174.60835711375285
2818,151.33358888993874
2819,165.53542579743907
2820,161.40310175465422
2821,223.50898871452205
2822,209.62238533985274
2823,189.34599370142433
2824,179.64724973025133
2825,223.45370002681958
2826,154.80421029405036
2827,184.41004194254992
2828,153.66282944987364
2829,189.3307778769067
2830,202.0953332038245
2831,153.47613433833635
2832,262.12547485604085
2833,267.23628763704596
2834,188.549682250888
2835,153.40600882910843
2836,149.56538596865394
2837,220.50142459702326
2838,158.62995769135537
2839,147.80954184528096
2840,183.3757784320726
2841,157.11540689385396
2842,188.38171365676763
2843,228.06845053417504
2844,173.3370413054666
2845,164.33149571625248
2846,192.6518685448437
2847,154.5600225332454
2848,172.58894271921014
2849,150.2768019586406
2850,145.91392867114516
2851,230.72156881451215
2852,178.38160621613284
2853,229.0462471683384
2854,245.7222439839697
2855,164.49002239971293
2856,219.90799353783672
2857,190.65770782740566
2858,149.65339906638323
2859,167.2614513656371
2860,192.2703027754602
2861,227.6926496628898
2862,148.26905775861272
2863,165.81502153854456
2864,159.20123309880296
2865,179.12101200751556
2866,180.20879572002545
2867,204.54557756931484
2868,188.176647306877
2869,160.54662194392478
2870,157.22024443556262
2871,154.02572466616084
2872,171.98004785357543
2873,201.7152797311959
2874,157.58249983365252
2875,171.41134646528334
2876,151.2408707912502
2877,139.9140478395068
2878,142.7724611194877
2879,180.4066098784078
2880,142.40802282654928
2881,183.9580809966047
2882,153.09584179893525
2883,162.4397387489729
2884,167.10252591037587
2885,192.59174220962012
2886,181.54347039467334
2887,156.58979369143418
2888,154.75828273717045
2889,150.31324526578527
2890,167.4788238237446
2891,183.81593292118967
2892,143.7947086912684
2893,148.55290354925245
2894,153.10049876928682
2895,143.4484482636052
2896,169.59407791519348
2897,172.7111970696399
2898,230.70277428765505
2899,148.86754548807906
2900,190.8385737873032
2901,155.53290611692017
2902,170.34507064750227
2903,168.01896192549333
2904,187.7643442945183
2905,164.939422263826
2906,174.81463948637878
2907,185.98364147726343
2908,222.54157108933083
2909,144.0323618134425
2910,198.2251587345387
2911,259.0316017322607
2912,210.48931872021134
2913,168.22531343694462
2914,151.41564794153504
2915,154.86610415777722
2916,196.18237436531209
2917,175.93131084522315
2918,181.92622751603577
2919,164.58960703052617
2920,152.84972616421092
2921,176.40847376060046
2922,145.7314292946375
2923,212.68557473123892
2924,150.04186545915934
2925,204.5414347615813
2926,154.69656065261975
2927,151.0105564801804
2928,148.29027488775256
2929,147.78880274537158
2930,153.48115406359548
2931,221.6886668646767
2932,173.32784955562613
2933,166.92133789539457
2934,177.2335930755443
2935,166.53669126611146
2936,216.01480074633804
2937,162.47195298801478
2938,226.24043742838842
2939,150.23919397223244
2940,157.48988275017513
2941,145.13225160882405
2942,168.02638111169082
2943,199.23216062353853
2944,235.03448861537598
2945,174.40902106969324
2946,166.5572937220054
2947,145.50791504159125
2948,168.91348254233566
2949,206.12246075056876
2950,144.1693648913218
2951,157.48080379730814
2952,150.7153354103529
2953,162.19729985758724
2954,226.30778600658013
2955,145.652016670496
2956,139.8051418869605
2957,147.66975599226663
2958,152.38021490942208
2959,163.68529433361854
2960,149.9911671665729
2961,167.15013209770717
2962,151.63955453056275
2963,148.39577552716509
2964,151.19700209585724
2965,203.89282668562504
2966,157.63331435532388
2967,185.96371198281136
2968,150.6707474046015
2969,157.15732726387236
2970,147.90805885003076
2971,163.5163039432425
2972,177.79588370375666
2973,213.35962874170175
2974,169.2459118017906
2975,188.99890247788312
2976,157.88718712481045
2977,157.31188727745595
2978,161.95300491866706
2979,151.053761676188
2980,144.26703394267423
2981,161.1101382473266
2982,183.74215176038246
2983,145.22296269011102
2984,195.07843096361182
2985,139.82684338998956
2986,148.60036248532623
2987,196.9139080221768
2988,177.6424347510698
2989,243.61013209979143
2990,153.05358079582263
2991,153.6645953739178
2992,154.00675048067652
2993,180.335018461757
2994,168.83668339020738
2995,163.5517589647081
2996,153.82764438277715
2997,170.15547079590294
2998,207.93057766977668
2999,200.74035739185527
3000,196.32491311018032
3001,165.85679410840226
3002,176.6677592366546
3003,159.37398336283388
3004,142.07941480616267
3005,239.30073628215996
3006,148.78050540444033
3007,225.10842273943854
3008,162.23202540824144
3009,164.42057870275508
3010,154.82000966857626
3011,197.8350150158184
3012,176.50807277952134
3013,179.51089640242094
3014,263.4354104377927
3015,150.26711008572528
3016,157.31794242703467
3017,250.35716144745095
3018,147.49785007502896
3019,196.5703392439648
3020,162.57540571362233
3021,138.73949129040608
3022,185.85575155944196
3023,152.26854302168968
3024,162.87101040570667
3025,156.7789778813053
3026,147.12500884267735
3027,203.89737697422046
3028,168.3692568982175
3029,171.10407673819907
3030,147.84866390252225
3031,144.90993864147282
3032,150.83481760038921
3033,160.30786959031525
3034,235.6663049501221
3035,174.94294853389763
3036,251.81328442812168
3037,153.5175591491645
3038,142.9176697045659
3039,199.2981820905855
3040,158.88037270788007
3041,161.58657203450565
3042,152.21416382457025
3043,157.15865999972374
3044,212.79148931133975
3045,195.30340756923346
3046,203.71315901977718
3047,223.37671080889672
3048,183.59403953552368
3049,184.78428136377403
3050,154.22557155842384
3051,144.1113553984786
3052,145.01803387033283
3053,162.33369757624126
3054,149.10733287210704
3055,143.888589255517
3056,225.79732914148843
3057,223.46489781249755
3058,172.59809860617722
3059,157.952180211411
3060,175.2206723379788
3061,187.23128306360448
3062,160.20412655586773
3063,178.6154689179941
3064,160.09528749583535
3065,235.10814990796857
3066,151.08091604826518
3067,164.73445561146391
3068,164.69690679635602
3069,180.23961552606337
3070,188.57825457865417
3071,193.92846331620441
3072,155.70291125485738
3073,219.0540559705476
3074,144.5163672979637
3075,154.51141930756842
3076,160.29870307179078
3077,161.7378748742274
3078,154.56531447009334
3079,281.1484638793535
3080,158.5918874055403
3081,148.64854958519157
3082,161.6115036817182
3083,153.12333811626957
3084,189.39689278229486
3085,183.3746294382142
3086,163.16989362090388
3087,163.41352547035603
3088,198.05517165138892
3089,152.96266717924613
3090,198.72785669869486
3091,142.99196538846184
3092,227.57163486484671
3093,195.1984119754319
3094,164.4840339423956
3095,181.77668605511008
3096,185.48899214603392
3097,154.3938942620239
3098,162.11118408091843
3099,155.6652284435943
3100,227.0751560504816
3101,165.26951403213158
3102,170.9284493440236
3103,220.4808705959156
3104,166.07441211515217
3105,205.40043656706922
3106,174.76983896843151
3107,164.18597093920766
3108,197.08286915960056
3109,153.87187338067284
3110,216.27268496011803
3111,146.4083098364189
3112,150.45014402252212
3113,169.09647970692063
3114,152.13552327554203
3115,157.29218664932299
3116,198.68064272819063
3117,151.29680144878276
3118,156.2455795520609
3119,181.3070011898125
3120,177.56135305723583
3121,157.9650745956391
3122,176.66836921028025
3123,159.39875399358195
3124,157.86166796366675
3125,191.50019106074444
3126,151.52662965696118
3127,157.1651808026841
3128,185.202593586811
3129,194.08988516771575
3130,188.61222380274174
3131,212.2614838338891
3132,203.71440135783664
3133,164.79360521558863
3134,144.9866184387284
3135,154.62405296887948
3136,162.2718452297243
3137,154.19146589115522
3138,161.03086863490964
3139,149.21175453851825
3140,152.14199896882602
3141,183.48022279100243
3142,150.0269982315144
3143,162.90840298047692
3144,152.16712450664383
3145,149.82579801159832
3146,162.90953805982787
3147,167.4438410364374
3148,161.25707203304992
3149,161.9029092854911
3150,161.56697071717352
3151,165.6152020121879
3152,152.32591116032378
3153,139.83290737330543
3154,186.27441800419695
3155,179.77871962207854
3156,153.9737061793786
3157,141.64562362575842
3158,142.1010132167228
3159,154.6732166323741
3160,190.47809317492525
3161,161.73117014945353
3162,144.68272344162898
3163,144.51825126647873
3164,167.1427176242067
3165,241.44364204317552
3166,178.85930155013972
3167,163.87971220922202
3168,159.87462605437807
3169,157.9844571806252
3170,159.50058656894254
3171,177.71897963593634
3172,163.4231294354282
3173,170.2925252895483
3174,211.85159539878225
3175,199.4638141112983
3176,177.35165251342085
3177,148.52903755557853
3178,158.4597178794396
3179,169.47767664354464
3180,215.50683957960803
3181,169.6366041936252
3182,157.65866471569854
3183,158.50861708512767
3184,184.66215198566286
3185,163.03572507032274
3186,186.4685566090165
3187,172.8172777136667
3188,159.6290398480942
3189,156.55398599234843
3190,159.64896129558255
3191,173.670867083942
3192,184.22749010277212
3193,157.2154044636874
3194,147.61031360769954
3195,162.32668382214752
3196,164.55360546712197
3197,173.60232004933837
3198,164.4608749740238
3199,192.35805859212022
3200,188.57857645260088
3201,150.2473599720932
3202,145.67062991495095
3203,179.73879774586416
3204,152.25296817748844
3205,196.13088701034485
3206,153.13147975319023
3207,163.2600617248142
3208,157.2938295189534
3209,151.67864429665414
3210,165.16012338348136
3211,142.68849370775334
3212,159.7064418430068
3213,153.6119362363223
3214,161.13073353697285
3215,163.6307816721599
3216,158.56241506484346
3217,151.30597005853758
3218,185.78364195629572
3219,163.5353527855723
3220,160.3921602203646
3221,165.43777592121
3222,150.43367331604028
3223,191.94972544154373
3224,143.03497753685645
3225,227.96394441674184
3226,190.89981984842183
3227,153.62206101887702
3228,153.4704185536515
3229,196.0442732973844
3230,158.289688899743
3231,144.34122612542035
3232,167.39592245585985
3233,161.70825058689218
3234,154.28829136966115
3235,167.15641934468587
3236,201.96152327838442
3237,198.90177628443777
3238,145.71473690740348
3239,155.97905623919033
3240,154.6732696960222
3241,164.05147279783603
3242,223.6457408474628
3243,147.1531915323266
3244,187.3073968492199
3245,150.48347629623277
3246,162.38705134476152
3247,247.39582387832755
3248,185.28379345014415
3249,150.45639714905323
3250,197.51466377063196
3251,205.36458727736655
3252,155.84786285361304
3253,192.6113386086363
3254,141.51323744621664
3255,168.34254633611178
3256,149.25554120449146
3257,151.62347767231998
3258,164.42779941651773
3259,202.37659668825182
3260,164.3107866494808
3261,235.09044438852675
3262,173.17529605775977
3263,159.11865873647264
3264,175.90371792970836
3265,172.8044103384597
3266,161.27245020766256
3267,147.245902324626
3268,164.44820246945076
3269,149.93648160136345
3270,146.8376912558025
3271,148.5056155431798
3272,168.67463263178357
3273,168.868036510799
3274,150.57673403931568
3275,148.2629863045732
3276,148.55789684918457
3277,150.36785813579937
3278,148.1790584283911
3279,148.50154098210615
3280,143.28347360157994
3281,198.12806186470485
3282,177.8241166657214
3283,150.18691891454276
3284,154.2078770612591
3285,148.31467687498238
3286,146.00082921546414
3287,162.3176596946175
3288,170.10732075849384
3289,157.68430652040104
3290,150.93023653552336
3291,161.85252966145893
3292,193.45388726250982
3293,180.46860444974516
3294,176.3443477520497
3295,160.65247647830563
3296,156.26651739431293
3297,203.55873172538193
3298,153.02164606902954
3299,175.14046365200392
3300,189.92698437878562
3301,176.21554635764736
3302,149.16514464868158
3303,154.73804937142341
3304,175.6718008343627
3305,146.96140193287897
3306,200.5700948712317
3307,147.8833576609452
3308,176.89460329470532
3309,156.38492840050725
3310,140.98388913920365
3311,167.03732440194702
3312,157.36624807699783
3313,156.6149338967752
3314,158.10074756296285
3315,149.34177278670538
3316,192.91627521624184
3317,174.7561131561849
3318,196.0570901373383
3319,194.5640572662342
3320,170.63202724853406
3321,168.15978559400708
3322,168.6907835476489
3323,179.9749223500861
3324,165.9845017593805
3325,159.35219546040219
3326,158.58848108807
3327,182.46200634564045
3328,155.1912702672908
3329,163.08024017417833
3330,167.83051858425375
3331,142.61243416885625
3332,153.68744750112478
3333,163.63303779229554
3334,142.1443426277282
3335,193.52392841461182
3336,182.9362289432775
3337,161.54646556098857
3338,200.33345486752035
3339,225.85946836840128
3340,159.99418834332104
3341,153.633829566259
3342,156.06655815978706
3343,143.52368193327496
3344,144.4396937217558
3345,228.24582215903996
3346,152.94703568421167
3347,149.69216129894812
3348,158.89311312810466
3349,146.5142647194242
3350,151.97984123884603
3351,180.54740415314438
3352,167.8781244182466
3353,215.27235645620578
3354,151.21468196461555
3355,151.98588147351762
3356,182.4802094366505
3357,154.38293409600487
3358,186.91227184917824
3359,218.49181620615857
3360,148.05462058740247
3361,182.36584556625797
3362,203.33469757180072
3363,150.42738097712254
3364,151.9577800094308
3365,165.02097100600835
3366,198.5953184145825
3367,145.8788900635317
3368,193.16252700500857
3369,196.36935631119087
3370,149.32905058800998
3371,141.72255368652287
3372,207.3040349296653
3373,160.01687431749082
3374,143.65891764675965
3375,156.53249215958672
3376,158.31648489624044
3377,187.3898693044547
3378,173.31998415740517
3379,155.51230908629313
3380,170.60659827629252
3381,193.1108006399628
3382,164.98014601506333
3383,142.55711974405176
3384,213.9455830190615
3385,245.22527590185027
3386,164.29660089862062
3387,166.0169146635231
3388,180.01388574730277
3389,161.8480402993644
3390,256.5555611254524
3391,155.13174086699104
3392,169.51798722404394
3393,165.26100287513086
3394,153.03958382615954
3395,156.8122414078307
3396,179.09752692352288
3397,195.08855054861425
3398,195.87680242719725
3399,166.24713588080985
3400,160.58774177194934
3401,173.59887190764843
3402,189.3280776119708
3403,153.2108591577015
3404,183.73664241630794
3405,185.4314737278352
3406,170.30028636714928
3407,164.29824466062934
3408,154.68359320511516
3409,161.75774016630305
3410,190.75892475185807
3411,206.24773546522994
3412,184.72214149239164
3413,146.63907017583495
3414,215.36659674838404
3415,153.79950332307746
3416,157.45398529290946
3417,143.83953098582148
3418,202.04687945418266
3419,161.73629157989743
3420,160.60914618382267
3421,240.58087906031795
3422,198.98650078723543
3423,139.83806533370372
3424,200.47114883211063
3425,198.7223741734125
3426,169.86198320716642
3427,169.9748712452793
3428,248.96339694209405
3429,174.02563634742208
3430,154.72453438705787
3431,223.6521597768548
3432,218.15689986243103
3433,156.60157766952997
3434,144.45237955556152
3435,146.35709330140904
3436,165.406056651871
3437,148.0033134982278
3438,191.83569273958676
3439,148.997569718164
3440,169.89651323588856
3441,141.72317050448044
3442,171.3923568596126
3443,156.23872099332922
3444,150.0748713647361
3445,158.99804643673642
3446,167.7973699395999
3447,148.09049772284294
3448,142.59389238776225
3449,159.81569332600702
3450,152.82581743252376
3451,163.9128860177144
3452,209.78115869045922
3453,155.66414939780572
3454,167.28527911429785
3455,170.42811915700216
3456,200.08291512286195
3457,160.05929081270733
3458,152.18646481869368
3459,155.379648085062
3460,172.4577648000667
3461,141.6023608656242
3462,149.89107691177614
3463,158.78514578288116
3464,162.47785326984237
3465,152.35853231897198
3466,153.4903197238723
3467,204.89922560686944
3468,149.98635749274194
3469,147.46779223716908
3470,185.60591594812223
3471,151.58799656331502
3472,150.24640410075344
3473,170.4951909973011
3474,170.84054162128817
3475,158.15074490848517
3476,153.8358408480835
3477,183.37842902742574
3478,153.28021234644348
3479,143.97095508939645
3480,153.27307289646183
3481,190.57084674824407
3482,185.78347644994687
3483,157.5182776729986
3484,189.1166502951988
3485,154.63880699216932
3486,151.62244246998839
3487,200.6428381852596
3488,170.81032004670038
3489,175.82228360884216
3490,183.58064967164103
3491,148.5221060661704
3492,169.67313212969387
3493,161.18157508247896
3494,185.49254690896524
3495,165.12805349862026
3496,162.8431709130412
3497,189.10200827955987
3498,195.73632512581656
3499,196.7435196470966
3500,194.77471149082825
3501,189.85079237759274
3502,167.8850429025036
3503,171.01782233853356
3504,156.24643723989297
3505,147.3179820772649
3506,159.01702067501114
3507,155.2214053965166
3508,147.74157746664991
3509,208.3342728605648
3510,157.43600288495887
3511,183.16574548092615
3512,227.82920171991395
3513,150.84834734431988
3514,165.20584369364175
3515,146.41776412934217
3516,151.8430549368399
3517,228.73185793373324
3518,191.66741743670397
3519,148.64194498312597
3520,158.96950552427506
3521,149.7206032831325
3522,169.5366789116134
3523,195.55644277269644
3524,161.4146091690928
3525,163.20185312773052
3526,157.42884518656416
3527,210.80826684681307
3528,178.28787044022513
3529,165.42666996936845
3530,213.25411580930768
3531,149.31825701245776
3532,171.61844778873098
3533,184.60791670415676
3534,191.3284736309251
3535,227.50961261873164
3536,176.4292043983262
3537,147.54479331002204
3538,167.8785546489465
3539,167.3824656221358
3540,144.14912619074852
3541,140.0918578011754
3542,215.99248038316378
3543,210.54934485058766
3544,233.32404814738197
3545,152.2856728596728
3546,183.49786684000117
3547,167.47846392031425
3548,161.23625068233721
3549,167.19161707296345
3550,146.1255326058454
3551,152.51972619431282
3552,147.96403415280446
3553,156.47759688675836
3554,188.47677848245146
3555,217.97640712568975
3556,158.4356876992401
3557,196.3762285455057
3558,148.76435555724814
3559,143.04469005424573
3560,227.11237468673687
3561,170.62667312622386
3562,153.81937734992522
3563,174.73754707772514
3564,177.36143445575055
3565,166.2382323626329
3566,158.11386186592242
3567,160.1211161249556
3568,155.83733139300878
3569,166.4046332132116
3570,155.83309716451288
3571,150.8143102393839
3572,165.31183779226106
3573,152.44884303664435
3574,170.65091452884374
3575,154.8726782799447
3576,236.82350086293724
3577,148.65046898966816
3578,155.1333684898826
3579,152.1326703437507
3580,147.8543874156701
3581,150.9904934031595
3582,153.88884975940755
3583,177.52680389490226
3584,209.77750769962324
3585,198.14758831529997
3586,186.3808212952016
3587,152.4844666274786
3588,168.17896894288128
3589,169.9910208107831
3590,151.33933897142828
3591,160.96830004672148
3592,191.40155500706123
3593,183.68621192497162
3594,173.4190748508443
3595,158.86969978860765
3596,221.3281472637558
3597,158.48159875239423
3598,175.84479379214497
3599,180.3598806333184
3600,186.88981812266246
3601,222.2156619903455
3602,180.94916831763732
3603,151.56789493490305
3604,148.87265017554546
3605,212.73251347969892
3606,150.62456432686713
3607,141.00630858628483
3608,149.27124672095263
3609,172.41740460042976
3610,174.08509286564555
3611,162.9565693218766
3612,173.13433037694136
3613,148.04453189129265
3614,148.92271183887704
3615,178.61900148522406
3616,169.65283562319078
3617,160.88111837217645
3618,161.52886697899544
3619,173.3234535490297
3620,169.57518131292593
3621,142.52303488463988
3622,149.80094610370384
3623,187.42402441706196
3624,161.68354716858738
3625,142.35956483333243
3626,177.45366081117336
3627,209.1105604009412
3628,146.8126734674074
3629,203.6487123638056
3630,151.6262087120764
3631,153.27099497177934
3632,149.9084162762429
3633,154.38779739956286
3634,145.51590334059728
3635,164.05543030096499
3636,190.4226068799437
3637,169.63088314112537
3638,172.85490327676192
3639,227.8988081322017
3640,227.05125410592296
3641,141.90628480626845
3642,167.96314749539843
3643,184.77436732066133
3644,181.07316362514098
3645,149.87091746376333
3646,142.70442089771416
3647,177.0590733253314
3648,182.0107147244102
3649,153.08625467439128
3650,164.8349890995643
3651,139.37814523206836
3652,173.0537647282059
3653,163.3878704184182
3654,165.86303496269358
3655,157.075542827438
3656,164.78983757614523
3657,152.84554936248432
3658,210.41023607365673
3659,146.82768521156885
3660,154.5493666295578
3661,160.715920148139
3662,148.69538824846484
3663,153.3137679955638
3664,184.73454746249163
3665,151.4857371449312
3666,144.66742110447916
3667,152.7100100514407
3668,232.0224845709768
3669,146.7998544998893
3670,157.83571246806991
3671,218.49472753881844
3672,199.75573856905478
3673,161.5725226095669
3674,223.55610028371584
3675,165.11390728084615
3676,161.26408029776616
3677,187.87155858945223
3678,162.75336656841037
3679,163.6889862273653
3680,162.7349422125341
3681,196.00529772652544
3682,178.54174978135126
3683,146.69769496056003
3684,153.73363550245801
3685,210.2659725263005
3686,160.26251942740424
3687,233.8083040777216
3688,157.50584608137746
3689,156.5526405247421
3690,156.27088852316152
3691,159.01312440305696
3692,151.26751927747947
3693,182.0576094415776
3694,193.16794359365716
3695,182.44561644836585
3696,158.08648394201202
3697,162.04840740184224
3698,157.68217252819875
3699,147.229299155147
3700,204.0058795673475
3701,232.3619690985647
3702,227.1124217585673
3703,161.2135866175912
3704,186.25298603593797
3705,163.09235231067998
3706,168.46107747993142
3707,191.8239659473858
3708,150.6634797186657
3709,194.41157804204914
3710,193.52463608772234
3711,175.93196270224115
3712,207.33821595196292
3713,145.2281865746039
3714,183.40901608904923
3715,152.69263705164823
3716,148.536031242326
3717,172.8508025768173
3718,181.1595102394859
3719,172.6941400519143
3720,162.60833542147202
3721,215.09116713017428
3722,170.4724329043014
3723,215.9184885727455
3724,195.1992350377459
3725,183.94797186247382
3726,179.39098223560094
3727,152.5312381405933
3728,174.0618261033581
3729,152.0124620594022
3730,161.84557572168046
3731,147.77080077648793
3732,187.7101639652248
3733,165.84640204300075
3734,177.04603524669844
3735,204.08673806447962
3736,151.63904832559223
3737,190.28355947054365
3738,215.25007469140863
3739,153.41009017957717
3740,240.64500344380704
3741,213.68739768668922
3742,155.44590574413326
3743,174.1378980018415
3744,204.03155657633422
3745,224.7054163198674
3746,176.72909307328453
3747,151.39363019185814
3748,166.27994579939667
3749,156.96056604913247
3750,151.87402725196947
3751,162.58933940222727
3752,177.33611988774925
3753,167.6339947114708
3754,161.6934141649875
3755,142.77963184485793
3756,159.5213643713888
3757,154.44019029348456
3758,147.2855688926772
3759,207.8976368223668
3760,167.60747448105317
3761,182.6516182108062
3762,145.14708001461258
3763,148.85633552667343
3764,151.82628456940063
3765,169.99838729562964
3766,168.43514577035037
3767,163.48366418573139
3768,223.4287410125575
3769,168.43234692013925
3770,225.3393717298357
3771,167.06546475244718
3772,168.85321057097124
3773,150.03656414944828
3774,172.0539295615558
3775,156.49877032693462
3776,172.13807823437492
3777,154.02235999661812
3778,172.39579502960157
3779,231.4090295866151
3780,143.15532891611133
3781,156.33490881449345
3782,221.14878475697947
3783,162.62681067376298
3784,156.46383989321393
3785,152.08323555569703
3786,192.46459177415494
3787,163.78817110930984
3788,161.8970371320249
3789,163.63039032734073
3790,156.63181992764459
3791,168.48885633330585
3792,175.6700612415903
3793,189.64066213119736
3794,146.2119867821033
3795,156.7000094801444
3796,168.38079333262598
3797,196.06648819145732
3798,177.7239674308634
3799,167.51240610128835
3800,173.6380421177894
3801,173.81131745115664
3802,159.49635095033543
3803,156.9455475946693
3804,155.17744658721438
3805,145.04833573825323
3806,153.8205928808344
3807,158.7880398141968
3808,171.906299203015
3809,151.21546003861033
3810,206.69994602306087
3811,175.1944263088786
3812,165.23964861158828
3813,155.69154094894463
3814,200.6663167482667
3815,163.0139240071419
3816,162.31938403876418
3817,141.7290091264984
3818,162.34123949085102
3819,160.9343063157654
3820,165.19584864476388
3821,207.30452854052118
3822,198.7679332996141
3823,193.31104936322947
3824,210.43916411396972
3825,234.12837824739017
3826,152.83638902232627
3827,203.41270713732706
3828,196.34903259605255
3829,151.54562171611707
3830,154.45765959078145
3831,213.13027468510916
3832,208.50328817244207
3833,170.15807862916512
3834,163.3250511725204
3835,180.60147278380472
3836,167.40107473306932
3837,163.62227843144578
3838,142.98189733233264
3839,197.25344119313135
3840,150.132832915561
3841,149.16704310789677
3842,168.95674397097744
3843,166.28691261828376
3844,154.57554524779286
3845,180.6860098511257
3846,151.5986113719465
3847,172.47596739119277
3848,151.203425231225
3849,167.2108542078645
3850,183.0374818473062
3851,155.42376138188607
3852,178.37580207447104
3853,184.32193981347308
3854,149.68840397870017
3855,190.39435583733498
3856,153.51153795636418
3857,203.995550402528
3858,158.46712425746173
3859,172.8564206848108
3860,157.6501603577076
3861,150.70822748367104
3862,142.27779306368882
3863,167.911718056653
3864,167.0226865677346
3865,164.09410678652532
3866,159.43358851165144
3867,195.48915905757488
3868,196.65591829292248
3869,146.3932053550105
3870,160.99795955337936
3871,156.60153546777897
3872,164.5150306575057
3873,184.91386472865645
3874,152.0957872900578
3875,154.3704909156644
3876,171.09388706309684
3877,203.4021883652253
3878,161.54793510090215
3879,160.71741820143785
3880,196.66238970776456
3881,200.61378309818843
3882,156.14827192371666
3883,202.9533184023644
3884,189.17605177897286
3885,156.4081198321513
3886,151.29416626315137
3887,162.87270175664253
3888,157.38542936473112
3889,181.59275187737677
3890,146.38797361616543
3891,153.2095110794312
3892,148.12218784299432
3893,143.44622170955503
3894,198.80917758012077
3895,157.43400889825867
3896,215.05888952361636
3897,160.13606514992335
3898,163.5412688250306
3899,216.48777359923048
3900,198.94802593868343
3901,156.30887627390945
3902,166.37781419903544
3903,167.18610717012305
3904,162.88981676252794
3905,213.6451649515673
3906,149.01343066977526
3907,180.45590420499977
3908,161.22144697602474
3909,224.88873103425271
3910,167.78333075521954
3911,153.15359450184332
3912,155.32232127326503
3913,183.7743302912206
3914,169.6439656842537
3915,146.3523281740966
