,0.9
1281,2.5862244562671073
1282,1.6017267007992875
1283,2.1548277209466473
1284,2.5164543947792635
1285,1.5936488028691054
1286,1.8569428491337352
1287,1.6158043877532309
1288,1.7202606915040237
1289,1.6324530370717543
1290,1.8212992602698246
1291,1.5985741021673647
1292,1.8852816761610016
1293,2.130111911361105
1294,1.7349507322024147
1295,1.540750243833706
1296,1.687523112574049
1297,2.611847274295981
1298,2.2557960612293466
1299,1.6002040803101019
1300,2.456983542876047
1301,1.833739387641446
1302,1.9085383837570975
1303,2.7852014688134332
1304,1.7290722865024528
1305,1.6028813072655446
1306,1.5066890423136683
1307,1.5826671797008374
1308,1.729713522235264
1309,1.5550689590081166
1310,1.9613411289826967
1311,1.4855530951759375
1312,2.0388741631498033
1313,2.1402995520343198
1314,1.7016910526920248
1315,1.65039505972969
1316,1.741368177468526
1317,1.6246909057646115
1318,2.1471186859272424
1319,1.4219137443823933
1320,2.614443140209168
1321,1.7980725503793595
1322,1.7893422046368757
1323,1.5416972686143806
1324,2.065549638713485
1325,2.1950342250549975
1326,2.869824007842061
1327,1.762125404679767
1328,2.635440498393587
1329,2.5966443611410313
1330,1.7824017958345206
1331,1.6464023939844876
1332,1.6635052674413702
1333,1.7361721582305725
1334,1.6634314113053303
1335,2.192653227889651
1336,1.60408983201576
1337,1.6493891926901714
1338,2.270665576334381
1339,1.4848760795187939
1340,1.7285233650122804
1341,2.2094124849796577
1342,3.1642453127287893
1343,1.680693692125584
1344,1.8054966665203274
1345,1.8794844203847947
1346,2.2803850079555548
1347,1.6676002590795338
1348,1.84197716831895
1349,1.6688871633630518
1350,1.4014335878940285
1351,2.1452361344060664
1352,1.839878173298952
1353,1.5645426747559068
1354,2.03303514523739
1355,1.6453874442017573
1356,1.4503812963573957
1357,2.2786800593719043
1358,1.794131491575901
1359,1.8057576576586123
1360,1.4591814736602164
1361,1.901521626744236
1362,1.4311105611626898
1363,1.6025224119487043
1364,2.5996926167088135
1365,2.1943753148352414
1366,2.3108565838062898
1367,1.5304978635296778
1368,2.6732491650723698
1369,2.7437404587147993
1370,2.054655083766482
1371,3.1755531639364922
1372,1.9136980988587826
1373,1.7980861035068114
1374,2.4218392893046334
1375,2.722027952697011
1376,2.1494971437511037
1377,1.9508513276748574
1378,2.21224591966123
1379,1.5676038559683185
1380,1.447527730298298
1381,1.8836702673408894
1382,1.5158138038596092
1383,1.9378500532171483
1384,1.7398998462083977
1385,1.7172323487523902
1386,1.6170291551789457
1387,1.8918234014496413
1388,2.0866183707797994
1389,2.422806597938298
1390,1.6741001472046455
1391,1.888728796813074
1392,2.31888940410063
1393,1.8712909145146917
1394,2.279182705953467
1395,2.229634125437057
1396,2.001430111884122
1397,2.3779417456022274
1398,1.6005477650909996
1399,1.80278940315722
1400,1.782477808280527
1401,1.9247541638299606
1402,2.04319041777251
1403,2.2411603175148205
1404,1.6337537899237506
1405,1.5804698023977193
1406,1.5158011363854798
1407,2.7558803984182436
1408,1.6805347313902514
1409,1.8735826491262089
1410,1.9315569161586708
1411,2.3436354549577976
1412,1.7132768902435451
1413,2.3076114469251263
1414,2.064620482208642
1415,1.4319180608382098
1416,1.7217178252632697
1417,2.2432955785204145
1418,2.663669954726322
1419,1.9945513264593342
1420,1.7544563318452735
1421,2.203233379076203
1422,2.2740738161865286
1423,2.2530888070709993
1424,2.1420318284137463
1425,2.9060508917708288
1426,2.1333685808894947
1427,1.6861961589061378
1428,1.4917495350089462
1429,1.666852275258066
1430,1.5698739334106215
1431,1.5642576950065306
1432,2.1609775918271366
1433,2.3855648960051377
1434,1.6778400044690915
1435,1.7703146239668208
1436,2.709485195150333
1437,2.237596845555615
1438,1.576953754054946
1439,2.820326126133812
1440,1.6935300985730033
1441,1.9154065202521646
1442,1.8919451264045366
1443,2.0190908314594216
1444,2.100855115182485
1445,2.612327015263598
1446,1.3859775935522267
1447,1.683996472222703
1448,2.174709340165479
1449,1.442924336372018
1450,1.5290196079653864
1451,1.883387779938534
1452,2.0107147275708255
1453,2.2268191616858535
1454,1.776588546067312
1455,1.7302088959718405
1456,2.210601342831495
1457,2.257569798370463
1458,2.273725729915562
1459,1.943678045274314
1460,2.0841064532458837
1461,2.2650011228401516
1462,1.4972517266428043
1463,2.0938262518139092
1464,1.4927080942090178
1465,1.6529463816605843
1466,2.465753771743927
1467,2.060550811934416
1468,1.7494631494813522
1469,1.7573612999425197
1470,2.0721948165355855
1471,1.6026259331179868
1472,1.4592210172681093
1473,1.963221427121077
1474,1.557469536938093
1475,1.7885537051245777
1476,1.6308874108240463
1477,1.7536105176864176
1478,2.1902319617151096
1479,2.128849988199537
1480,1.975367188151572
1481,2.059995528638674
1482,1.5077181837084914
1483,1.9878191286248292
1484,2.191586947742069
1485,2.810769049451252
1486,1.6098228681722926
1487,1.696468760956333
1488,2.0399703763475583
1489,1.7386979212825722
1490,1.8734402194124864
1491,1.780920594353641
1492,1.5102554789539238
1493,1.7375866028360745
1494,2.0204760852339674
1495,2.0899686401497046
1496,1.662070874411276
1497,2.6376996927196346
1498,1.556968374339093
1499,1.623265972584233
1500,2.7677600316083715
1501,2.44366864085593
1502,2.2795406394476996
1503,1.8694585098943535
1504,1.8674850422643072
1505,2.1336783218340107
1506,1.7203159481981267
1507,1.5705331314100373
1508,2.3799582666748496
1509,2.0248262404497264
1510,2.269222832984947
1511,1.6576428230227402
1512,1.7541245024695056
1513,1.6588765172302558
1514,2.134863068134378
1515,2.1780339431852553
1516,2.077440859639578
1517,1.8081817663089246
1518,1.683015287320031
1519,1.583642456218006
1520,1.511582224643122
1521,2.017847632407963
1522,2.5182705085519435
1523,2.265665072315546
1524,1.9404024047858603
1525,2.294995387147189
1526,2.459095247490777
1527,1.6624814751257546
1528,1.5450845653924754
1529,2.543241258572283
1530,2.7007113218957377
1531,1.6379230181887352
1532,1.9595832746638473
1533,2.240983276996161
1534,1.7977787467500754
1535,1.795627541545286
1536,2.177172559776994
1537,1.5385637261513432
1538,2.3845718070841575
1539,1.956622725301167
1540,2.0417992651004355
1541,1.6881737721408183
1542,2.2782737555861714
1543,1.7061122628110335
1544,2.475793116795249
1545,2.130539423249689
1546,1.7852991347714782
1547,1.5875995801971832
1548,1.6843550930090858
1549,1.6928881777145794
1550,2.131246709745969
1551,2.099007802962198
1552,3.0010334116993214
1553,1.5697790066291504
1554,1.9644414132815653
1555,1.772452201559707
1556,2.446180752004074
1557,2.482880805669038
1558,2.675720688536281
1559,1.5064525097078707
1560,2.6081508552919517
1561,2.595180796896991
1562,2.692183975554048
1563,2.6538261988751484
1564,2.3933062033810373
1565,1.6573304739020067
1566,2.243299821148238
1567,1.8360376689741247
1568,2.735220064870966
1569,1.7895025166311607
1570,1.790542759200789
1571,2.3644892155160195
1572,1.6643495972420035
1573,1.6315479100246948
1574,1.5446173303279414
1575,2.0365158484798
1576,1.570593634799159
1577,2.35301753239366
1578,1.9043580641076896
1579,1.6003585732343142
1580,2.3366620730516634
1581,1.489679130514818
1582,1.563651540077691
1583,1.7276485108039534
1584,1.9476886791119672
1585,1.9035337393946443
1586,2.258787470985867
1587,1.645919465333683
1588,2.074437368608907
1589,1.8186159713141545
1590,1.9303412048975832
1591,2.048067166224015
1592,1.580852971759622
1593,2.3670219207865983
1594,1.5009120317475828
1595,2.3916537780742755
1596,2.1740008428975983
1597,1.5219478090265388
1598,1.7770974761996323
1599,2.0025526365970947
1600,1.9925701646304843
1601,2.1255004212209863
1602,2.86759815946118
1603,1.565858399760419
1604,1.5082180338567137
1605,2.0560035496613622
1606,1.6150361540087428
1607,2.299988323530963
1608,2.7666446394180233
1609,1.4272904954365317
1610,1.5163789937749284
1611,1.8859634427621277
1612,2.0071544406244506
1613,1.6116286679760645
1614,1.805874999314858
1615,2.440277908496843
1616,1.5092092655033256
1617,1.6235268229121134
1618,1.6342246331904715
1619,1.9450908488999739
1620,1.6249193182232777
1621,1.49872131104492
1622,1.6944471239912011
1623,1.6127029634232712
1624,1.6374240419056314
1625,1.5619637684229928
1626,1.4498192770055653
1627,2.935464489192112
1628,2.6418783921891578
1629,1.4856721001291378
1630,1.810207973663208
1631,1.5305324262643447
1632,2.5991512596535813
1633,2.1321224065184667
1634,1.6367832090127201
1635,1.5773458233103006
1636,2.5644559743212696
1637,2.002670608046687
1638,1.9855542060566276
1639,1.6385229458988004
1640,2.0364294918982764
1641,1.683276328953862
1642,1.5518801360115253
1643,1.8395956903235395
1644,1.9982176041543582
1645,2.0429646880621632
1646,2.253028001066591
1647,3.026204995379078
1648,1.433637464226272
1649,1.6614743025532446
1650,2.6611642952014622
1651,1.7442119289079645
1652,1.3850594344281657
1653,1.6580668692994947
1654,1.6891883086398447
1655,1.7614477160842592
1656,1.8734022929760425
1657,1.58082628485199
1658,1.8465678833695998
1659,1.9203046367468468
1660,1.9677134292664336
1661,1.759405025097798
1662,1.4121590944478182
1663,1.4178568056787986
1664,1.9642973811424478
1665,1.920844680271494
1666,1.7800079626558476
1667,2.448738665427524
1668,2.3862780334258655
1669,1.6953933181620888
1670,1.9702009292424814
1671,1.839416797562645
1672,1.7188880081473057
1673,1.797624558323034
1674,3.210453694763232
1675,1.82437775534511
1676,1.6607899890376028
1677,1.525327371597387
1678,1.660990248296991
1679,2.816405494827743
1680,1.7058476224258856
1681,1.9939612017678023
1682,1.7537554176514194
1683,1.6606350049101883
1684,1.5693464889893554
1685,2.280527121902582
1686,1.9596100948477442
1687,1.6030432652344104
1688,2.1122898546439695
1689,2.114958870662453
1690,1.8385796109960715
1691,2.70645565681375
1692,2.877882183818609
1693,1.4145841233259233
1694,1.9267954915588925
1695,1.4673443630585132
1696,1.8820238150060067
1697,1.6003958811301067
1698,2.7412655092187923
1699,2.1085848184750304
1700,2.253242625114313
1701,1.7094265428339877
1702,1.8668958641457531
1703,1.465824355012775
1704,1.8152221871798528
1705,1.615834760777632
1706,1.981228378691151
1707,1.4895149787699424
1708,1.5623481769872973
1709,2.0258911357098706
1710,3.0688618070146325
1711,3.0886344455105443
1712,1.91165930334225
1713,1.5835998853580093
1714,2.2681542375468053
1715,1.9610176609897245
1716,1.6695756470049903
1717,2.1841802638383463
1718,1.5795178529703746
1719,1.8230012995639562
1720,1.5152770990098876
1721,2.406963123411495
1722,2.835679019213528
1723,3.213260638577452
1724,1.830914234555693
1725,1.6972627719029518
1726,1.8260516433044083
1727,1.9545057880360919
1728,2.312325347068597
1729,1.5815328081903905
1730,1.7231248987754502
1731,1.836846945519201
1732,2.1505602781222644
1733,2.2076378568964055
1734,2.054950548577923
1735,1.5184932800828763
1736,1.8880935772825904
1737,2.420303866917212
1738,2.1454291951970106
1739,1.7026271045455783
1740,1.8436060994738024
1741,1.636713183483043
1742,2.665624800332454
1743,2.8911694295539814
1744,2.4165227672812195
1745,2.6491863669905036
1746,2.0625545993510337
1747,2.322154139708718
1748,1.7271648173388703
1749,2.595513339197942
1750,2.250883235774462
1751,2.334415108829103
1752,1.5006392486829128
1753,1.779527847640761
1754,1.8758906685850982
1755,2.016029037107839
1756,2.395993221858771
1757,1.750148583060731
1758,2.255124573603554
1759,1.676624605529443
1760,2.217325528685598
1761,1.9460698650945594
1762,1.7617571366025673
1763,2.5833326089695223
1764,1.6603680756558712
1765,2.3688085155851546
1766,2.2136279424581353
1767,2.2259172781145558
1768,2.724776583447732
1769,1.8520260915578812
1770,1.681571318501733
1771,1.5832318157098348
1772,2.175729334437321
1773,2.6567864744396625
1774,2.3326978803254463
1775,1.6542844143933488
1776,2.277490939526993
1777,2.604099730770324
1778,2.733085826513696
1779,1.7523826116727212
1780,1.7646438338829085
1781,1.628971741753471
1782,1.9574865215909116
1783,1.9022964478621696
1784,1.5512156282202885
1785,3.030224535537228
1786,1.9036538103385123
1787,1.5715763513845658
1788,1.9325127384339995
1789,1.7844623457982078
1790,2.7425497304798854
1791,1.8405753299684977
1792,2.6876627766244874
1793,2.108534903239466
1794,2.2405077327914156
1795,2.5124829356228764
1796,1.838160262441814
1797,1.6013603050301881
1798,1.8514672892468027
1799,2.0396830287205736
1800,2.0305768158150093
1801,2.106106329149494
1802,1.7038611259181147
1803,1.6679525134914128
1804,2.6319869289754174
1805,1.8538212470019881
1806,1.8483240023361547
1807,2.3435115552582864
1808,2.1181771075166878
1809,2.6495088111934653
1810,1.6288507414094557
1811,1.680380158258305
1812,1.6365300064216446
1813,1.651270657964083
1814,1.4262177440404424
1815,1.9293423914940364
1816,1.9807300677087736
1817,2.3990748723084154
1818,1.562387696830647
1819,2.336982457088422
1820,2.6698097168926305
1821,1.694898136797571
1822,1.9507131569123186
1823,2.427643955785121
1824,2.038092686847558
1825,1.956660337475647
1826,1.6814032500284166
1827,2.021153460691036
1828,2.1900539822508347
1829,2.52598910544514
1830,2.447753799311398
1831,2.025367526319908
1832,1.6119392484883828
1833,2.532761392612018
1834,1.5459069790320727
1835,1.5019363616869985
1836,1.8413227817157731
1837,1.4851488971930158
1838,1.4469603908893662
1839,2.3673639188019706
1840,2.3740737786254242
1841,2.609085883107805
1842,1.9925919525118305
1843,1.5492952712316748
1844,1.6445437524383184
1845,2.248568504800087
1846,2.2428540420319054
1847,1.9499109685343916
1848,1.920938934702717
1849,1.9396709558647967
1850,1.6476134570980399
1851,1.9701052301543192
1852,1.5943548921728474
1853,1.638003237046197
1854,1.4645128903518285
1855,2.1162183087678637
1856,1.5647536231238701
1857,2.6015212377722494
1858,1.6043742428851326
1859,1.4913899657731386
1860,2.8168743761185815
1861,2.1141383814605907
1862,2.2041241268368132
1863,2.1342361867486854
1864,2.4786697702829805
1865,2.0193083847453988
1866,2.276266849128859
1867,1.6802381329714546
1868,3.1724389579264423
1869,2.347230794593457
1870,2.195839233858622
1871,1.5522735654716724
1872,1.6373333984452585
1873,1.4125999064990737
1874,1.4840996959863002
1875,1.6865855248514554
1876,1.7667088687799173
1877,2.1715226611371405
1878,1.9561885240666972
1879,2.5278989013347797
1880,1.5791008166933143
1881,2.274538354692882
1882,1.5520166876535242
1883,1.6165171248585397
1884,1.6797020925808472
1885,1.7336190542677563
1886,1.8767377111962187
1887,2.25587401926962
1888,1.554292942955932
1889,2.0377963684801026
1890,2.5525830605233084
1891,1.7088820582892819
1892,2.149959249254201
1893,3.066975279798038
1894,2.316284128273749
1895,1.722009403722316
1896,2.0647546918137594
1897,3.1161484369374106
1898,1.5088535214469758
1899,1.5719435531083708
1900,1.6613641907576686
1901,2.3520275235058
1902,1.5931791975701004
1903,1.9979734701005645
1904,1.5794578919586184
1905,2.0425595505222307
1906,1.8429839200729643
1907,1.7867809010287088
1908,1.4001039121444345
1909,1.5224681875166424
1910,1.8197749409554782
1911,1.7397370736124964
1912,1.5609674000118596
1913,1.955067792999034
1914,1.6025205051082723
1915,1.9916113454373445
1916,1.626687556409166
1917,2.140707617449132
1918,1.9776977589172144
1919,2.037600526001861
1920,2.2927092731153094
1921,2.1535606385890653
1922,2.267738003320719
1923,2.1823617639419997
1924,1.639734971530107
1925,1.7161584888214134
1926,1.6884162556830156
1927,2.279012743831222
1928,1.6561075865434136
1929,2.6859124064154822
1930,1.9381777827872744
1931,1.5602266291151552
1932,1.5472699217484236
1933,1.9660114444245271
1934,1.7101689571963299
1935,1.586595715914395
1936,2.07757158666191
1937,1.707873349374745
1938,2.1781738147985887
1939,2.6769153074945202
1940,2.0441001518832507
1941,1.6543062960361874
1942,1.5642492721239232
1943,1.6690441227778936
1944,2.0416207611152495
1945,1.6277991433193557
1946,2.6636529312521913
1947,2.030774306622377
1948,2.273956437568631
1949,1.8997474748024235
1950,2.680183662802227
1951,1.6774245395408602
1952,2.6800673318368444
1953,1.700016131825363
1954,1.6646856996061274
1955,1.6187253946727478
1956,1.9930241082802256
1957,1.523483899395302
1958,1.9013168054425433
1959,1.6587787935828995
1960,1.64324040855428
1961,1.6015544651866418
1962,1.687212882532603
1963,2.5256184629593155
1964,1.4207542091154977
1965,2.2707188532986295
1966,1.555311053509189
1967,1.5315669170062685
1968,1.756847174646343
1969,1.9817043464486244
1970,1.7416921900546356
1971,2.024152205492415
1972,1.6172792838889156
1973,1.8906486234716888
1974,2.4317699469222314
1975,1.5933397935657254
1976,1.8823087585153864
1977,1.7762937628754394
1978,2.398871445287273
1979,1.8053399108838986
1980,1.8408160577300874
1981,1.6157550356429722
1982,2.362579704597491
1983,2.165624108645845
1984,2.813602275455487
1985,1.615838931321633
1986,1.8200403251262558
1987,2.019845771176188
1988,1.8807201455264613
1989,2.0669979789879847
1990,1.9182044685252513
1991,1.803889503517443
1992,2.2734802657719637
1993,2.3678615954477547
1994,2.0584382142553177
1995,1.7254570702285998
1996,2.2605989022202646
1997,1.7280075087891549
1998,2.7800213190133536
1999,1.9215726052515663
2000,2.320795055461046
2001,1.8945125083385164
2002,1.6190014495500842
2003,1.7406534395323474
2004,2.1651696178803954
2005,2.268268352812363
2006,1.7708771875649219
2007,2.095392921765847
2008,2.379334330793568
2009,1.9196896710797984
2010,2.31245508373208
2011,3.177655699444088
2012,1.6666483068159021
2013,1.8364978015299616
2014,1.6101322763057522
2015,2.087936937513752
2016,1.7038627004795242
2017,2.359449231329833
2018,1.786934343764376
2019,1.4829352234042834
2020,1.6281870637471927
2021,2.2682125067213197
2022,1.7495737705996883
2023,1.661366102613621
2024,1.979177170510556
2025,2.0791092912556013
2026,1.7940405635996355
2027,1.7331384984637432
2028,1.8623429727103866
2029,2.293110622340649
2030,2.655534567239279
2031,1.6652758977249085
2032,1.914129209659234
2033,2.3051045400609955
2034,1.493111064996078
2035,2.1704403888585544
2036,1.7363295677406858
2037,2.165629618467428
2038,2.4564166937279444
2039,2.1232795944214473
2040,1.9329543872608843
2041,2.374874052882305
2042,1.7426465102742723
2043,2.263510314037561
2044,2.5168862689602056
2045,2.1542997045482655
2046,1.431203763992869
2047,1.4233338317329556
2048,1.7176158036371374
2049,1.7367600661111744
2050,1.9306439443832542
2051,2.206326695182977
2052,1.6968620880591396
2053,2.9042010636153646
2054,1.6777323988383115
2055,1.4194627884048603
2056,1.6447601607968416
2057,1.4609134391546563
2058,2.3251056882678935
2059,2.145518172819305
2060,2.980494620246206
2061,1.996775325710326
2062,2.352584681162211
2063,2.0651456150441203
2064,2.611034210790682
2065,1.745109982696253
2066,1.566212229104022
2067,2.3569658703096126
2068,1.4783180910337355
2069,2.0271642728016808
2070,1.8291997760446048
2071,1.5075438424491707
2072,1.8035403436493371
2073,1.7804535112729742
2074,1.7718440094588754
2075,1.423243499056265
2076,1.55167415047517
2077,1.9780337986369552
2078,2.291489100415159
2079,1.5142362257883046
2080,2.6052893705528146
2081,1.8104754996034629
2082,1.611475195167865
2083,1.5368278657511183
2084,2.9096684164706392
2085,2.309383222921775
2086,2.392140951930798
2087,2.3710851923453737
2088,2.4030382262537517
2089,1.9920558174191467
2090,1.6166455024652424
2091,1.5536933678830989
2092,1.6695079573734608
2093,2.213080620990857
2094,2.1896416673532157
2095,1.6439210012559977
2096,1.5632265688961116
2097,1.8235542736285981
2098,2.0342381159031597
2099,1.8587941760022164
2100,1.8234882177230167
2101,1.6471065672583736
2102,1.9744747918849572
2103,2.2827076936967083
2104,2.9561403798386094
2105,2.7640886982098194
2106,2.802112696376814
2107,2.0904799605948834
2108,1.8114025985254607
2109,1.824377216198408
2110,2.8241705374345667
2111,2.3462974099699774
2112,2.173721045778484
2113,1.5152691385703136
2114,2.2990918755810497
2115,2.1796194319472626
2116,1.6487688360635353
2117,1.9102140876915208
2118,1.9083530828554152
2119,1.4289485280215022
2120,1.614353602614654
2121,2.8773755298301085
2122,1.834849077562748
2123,2.915023174468013
2124,1.6520414754499242
2125,2.015638735003109
2126,1.6423904577263795
2127,1.5402122645480503
2128,1.8919739660716446
2129,1.7037756354304066
2130,1.4003870627895658
2131,2.1906792822933068
2132,1.7904003697179411
2133,2.256889929060462
2134,2.779601398994485
2135,1.6348378772952639
2136,1.8990995618777498
2137,1.7915949359412744
2138,2.221209372410531
2139,2.9104160799826198
2140,2.0970839970915875
2141,1.6795057569733836
2142,2.450923817020709
2143,1.6650303200639267
2144,2.1061479424515404
2145,1.9207282960698449
2146,1.7139488284226603
2147,1.8077442769613257
2148,1.6330600463601497
2149,1.4805126580133972
2150,1.9062724081552178
2151,1.7542992152079173
2152,2.168469130446201
2153,1.8360722906725402
2154,1.6347700061790909
2155,2.9465914760285057
2156,1.6217789046940547
2157,1.9022270322470207
2158,2.161527766357127
2159,1.5147631323404414
2160,1.6373823796309777
2161,2.606054651428664
2162,2.0693738857332376
2163,2.122497648478899
2164,2.5806529919156804
2165,2.661374917161565
2166,1.7975458789778038
2167,1.5273982761370797
2168,2.45897701263247
2169,1.8081808211218768
2170,1.9989047185139108
2171,1.8497875758478084
2172,1.697049199269626
2173,2.344991246832951
2174,1.6949142476043082
2175,2.597462823204799
2176,1.6484847158466691
2177,2.369426955307357
2178,1.7915908790112067
2179,1.6656770072056761
2180,1.7156921898940503
2181,2.172010802423934
2182,2.508596664377682
2183,2.141461120208308
2184,1.506983559576499
2185,1.7034012662535936
2186,2.032401002735694
2187,3.0999000818666107
2188,2.2305801188237337
2189,2.063737981718255
2190,2.105513963595976
2191,1.7071980917579344
2192,2.4564439701701724
2193,1.7070446591578678
2194,2.203786853641745
2195,1.7943717442214702
2196,1.9876245014570422
2197,1.6256966454283903
2198,2.395641143865682
2199,1.5626287212041023
2200,1.8230235743197145
2201,1.646618668242624
2202,1.6151284968424104
2203,1.758728282651072
2204,1.6354096320864235
2205,1.5901013497715377
2206,2.1350112992839416
2207,1.682305067791452
2208,2.045212367946748
2209,1.516010839298107
2210,2.1868951980296076
2211,1.5002205827693138
2212,2.4412372760319605
2213,1.5235653557692572
2214,2.04546021534703
2215,2.5465355982749807
2216,2.280930708262493
2217,1.984594879997229
2218,2.366420627231433
2219,1.7045460305180768
2220,2.571534476616125
2221,2.071703921406887
2222,1.4042524875927012
2223,1.6244458861703082
2224,2.7463702419710683
2225,2.4340891892739847
2226,2.2865765087493903
2227,1.8689105593769102
2228,2.5628519590528946
2229,1.8003839909136274
2230,2.036016825866947
2231,1.673417736469215
2232,2.619860282906805
2233,1.6955499315208389
2234,1.6540631410767406
2235,1.6156446801620845
2236,1.6076639095071388
2237,1.5753515940531306
2238,1.9835463282883865
2239,2.0499364636672612
2240,1.8355276150088453
2241,1.9599012376644462
2242,1.6202264187112418
2243,2.268799031509465
2244,2.4489211009979424
2245,1.9086658236904104
2246,1.7751435176192638
2247,1.4710601881174719
2248,1.4154031656130135
2249,2.609209621159641
2250,2.1590086251738567
2251,2.142258396092939
2252,2.4823567063134413
2253,2.4701924994985576
2254,1.6025478173950372
2255,1.5700351744414431
2256,1.5395575764781488
2257,1.9810371035850851
2258,1.8132825392172593
2259,2.2712248308232663
2260,2.2493831693233584
2261,1.6262845550216045
2262,2.1459081025247255
2263,2.36771261209096
2264,1.6128743567032409
2265,2.622131554634467
2266,2.5145681629364574
2267,1.6646867567661616
2268,2.4363437822020195
2269,1.686340071591127
2270,1.754149487091112
2271,1.66598487404257
2272,2.4260391973735973
2273,1.7353512836119378
2274,2.3900438291286688
2275,1.9169423299961827
2276,1.5989066039979454
2277,1.5789659958577076
2278,1.596008859353392
2279,1.4756916111168987
2280,1.6812088994044485
2281,1.6778671102356912
2282,1.4454152139644045
2283,1.786124742789055
2284,2.336687213381435
2285,1.8754384855214195
2286,1.6385550803455358
2287,1.665645706682193
2288,1.8993295968467894
2289,1.8271449957352341
2290,1.592309385869553
2291,2.5823664380041866
2292,1.521826879106253
2293,1.9725279872709836
2294,1.7971173321988503
2295,1.9066077201295986
2296,1.793633871094962
2297,1.530010108387881
2298,1.7595574429992307
2299,2.1614992130116577
2300,1.8069167630326919
2301,1.637826632540272
2302,1.9988907407584986
2303,2.649180595315069
2304,1.6347709414541316
2305,2.1200942673677847
2306,1.5914473889715142
2307,1.935555148093082
2308,1.9894558792821198
2309,2.233346429549937
2310,2.7363275678613626
2311,2.046709922247532
2312,2.2248063662840525
2313,1.781136263670474
2314,1.559697218334885
2315,1.5310405606258914
2316,1.7991330503452128
2317,2.07018058703443
2318,1.9292045351997849
2319,1.8445406045016761
2320,1.5147767755432842
2321,2.1027257942936326
2322,1.5182741622332985
2323,2.541961115753772
2324,2.882747386713844
2325,1.750727569574876
2326,2.5651816476160296
2327,1.62585607579449
2328,2.3877104870019337
2329,1.426594562322628
2330,1.6357022570798692
2331,1.7438922903761522
2332,1.8634050937499822
2333,1.7174524306367327
2334,1.6747092930021674
2335,1.8356118172795497
2336,2.2902796969235797
2337,2.2407661468848854
2338,1.4250379361520666
2339,1.5818530909728634
2340,1.87881959620221
2341,2.7555963925512534
2342,1.8807181754508415
2343,2.5596317003995415
2344,2.374868279497538
2345,2.019181954680705
2346,1.4189975600181017
2347,1.95425504989837
2348,1.752270612125552
2349,2.2419649431094637
2350,2.4678996804271054
2351,2.969488516040104
2352,1.4395515089887927
2353,1.7757060284306327
2354,1.7409249482420326
2355,2.0891974235409867
2356,1.5509437090594613
2357,1.7395827170907254
2358,2.0642780833712133
2359,2.3755833344401207
2360,2.309098163321729
2361,3.1229584260313876
2362,1.5442580407499331
2363,1.717226081445845
2364,2.889432925690375
2365,1.8565458710815264
2366,1.8880171147134017
2367,2.6146425984457258
2368,1.9692683736123988
2369,2.4016389462802086
2370,1.6513189673006778
2371,1.5512736443238737
2372,2.2066778499664848
2373,1.430032410787495
2374,1.86307101803206
2375,1.806231829188329
2376,1.6582921643914965
2377,2.322514603131626
2378,2.85148383965681
2379,2.1652020534045886
2380,1.7160028839807222
2381,2.003430398477898
2382,1.6665238224309817
2383,2.3433393949334262
2384,2.6258581003588968
2385,1.8599160692684393
2386,1.7017421324629007
2387,2.072916633666527
2388,1.6742104573676415
2389,2.411771491532199
2390,2.9142480216682385
2391,1.999755728245154
2392,1.5410177484472114
2393,2.255812493789763
2394,1.7991960574143038
2395,1.8280280949129268
2396,1.706406046171003
2397,1.90746253500026
2398,1.4910046715602812
2399,1.704187518798546
2400,2.3403378017587815
2401,1.738402865881936
2402,1.615192335028514
2403,1.4509425921661208
2404,2.0244765858629643
2405,1.6681971699584073
2406,2.294847145304208
2407,2.586027757210864
2408,2.454811193294945
2409,2.4174236973858436
2410,1.756335881964454
2411,1.6522389061663574
2412,2.5930167879878456
2413,1.7971311448091605
2414,2.1015813812293693
2415,2.490276734024884
2416,1.7429543563897112
2417,2.067306718926048
2418,1.6045182618758116
2419,1.6011625287952418
2420,2.0410063700662153
2421,2.128034666393249
2422,1.6564935457700822
2423,2.1921214953057473
2424,1.949900050858489
2425,2.4164568877389163
2426,2.400320585776409
2427,2.0636803021117394
2428,2.287475095285909
2429,2.1009743222263295
2430,2.4068811950514575
2431,2.549276629786102
2432,2.58974585493724
2433,1.6596763129469416
2434,1.606918265692969
2435,2.5823659625468576
2436,1.8334549142750427
2437,2.1243020644642057
2438,1.6472373992390643
2439,1.9600507576566477
2440,2.459219631095549
2441,1.6268239802765982
2442,1.7650274889536137
2443,2.126512643746467
2444,1.4997752594448968
2445,2.1624151774672877
2446,1.9194534683608544
2447,1.646260056610284
2448,1.8642109344958948
2449,1.8206915124824843
2450,2.2698209022868427
2451,1.8081659790737274
2452,1.859905896389583
2453,2.0755706217178176
2454,1.6870993978235762
2455,2.242365402432831
2456,1.5449415652070064
2457,2.311649820226385
2458,2.1325262107282357
2459,2.988325598364581
2460,2.6211754282005044
2461,1.7780259190262158
2462,2.284808350150845
2463,1.7882666631424038
2464,1.4575794675851423
2465,2.1859349211810972
2466,1.5950985296187103
2467,2.7526415254669105
2468,1.897767321283966
2469,2.2764157286491997
2470,2.254589462240915
2471,2.2991968930180646
2472,1.4361027659819205
2473,2.87964385875218
2474,2.23952071403559
2475,2.455393503923675
2476,1.8380449774897694
2477,2.154751875641507
2478,1.7789807245839586
