latitude,longitude,time,meanResponse,sdResponse,missing,outlier
-8.125,-2.8125,2017-07-06T09:20:00,0.09200001,0.0,True,False
-6.875,-2.8125,2017-07-06T09:20:00,0.07700001,0.010000001,True,False
-5.625,-2.8125,2017-07-06T09:20:00,0.126,0.022000002,True,False
-4.375,-2.8125,2017-07-06T09:20:00,0.155,0.020000001,True,False
-3.125,-2.8125,2017-07-06T09:20:00,0.19600001,0.026,True,False
-1.875,-2.8125,2017-07-06T09:20:00,0.23300001,0.011000001,True,False
-0.625,-2.8125,2017-07-06T09:20:00,0.25,0.023000002,True,False
0.625,-2.8125,2017-07-06T09:20:00,0.32700002,0.0,True,False
1.875,-2.8125,2017-07-06T09:20:00,0.36,0.033,True,False
3.125,-2.8125,2017-07-06T09:20:00,0.40300003,0.042000003,True,False
4.375,-2.8125,2017-07-06T09:20:00,0.45800003,0.062000003,True,False
5.625,-2.8125,2017-07-06T09:20:00,,,True,False
6.875,-2.8125,2017-07-06T09:20:00,,,True,False
8.125,-2.8125,2017-07-06T09:20:00,,,True,False
9.375,-2.8125,2017-07-06T09:20:00,,,False,False
-29.375,-0.9375,2017-07-06T09:20:00,0.09200001,0.015000001,False,False
-28.125,-0.9375,2017-07-06T09:20:00,0.087000005,0.014,False,False
-26.875,-0.9375,2017-07-06T09:20:00,0.071,0.015000001,False,False
-25.625,-0.9375,2017-07-06T09:20:00,0.057000004000000014,0.014,False,False
-24.375,-0.9375,2017-07-06T09:20:00,0.079,0.026,False,False
-23.125,-0.9375,2017-07-06T09:20:00,0.07700001,0.027000000000000003,False,False
-21.875,-0.9375,2017-07-06T09:20:00,0.060000002,0.013,False,False
-20.625,-0.9375,2017-07-06T09:20:00,0.069000006,0.004,False,False
-19.375,-0.9375,2017-07-06T09:20:00,0.080000006,0.009000001,False,False
-18.125,-0.9375,2017-07-06T09:20:00,0.105000004,0.008,False,False
-16.875,-0.9375,2017-07-06T09:20:00,0.091000006,0.006,False,False
-15.625,-0.9375,2017-07-06T09:20:00,0.12100001,0.022000002,False,False
-14.375,-0.9375,2017-07-06T09:20:00,,,False,False
-13.125,-0.9375,2017-07-06T09:20:00,,,True,False
-11.875,-0.9375,2017-07-06T09:20:00,,,True,False
-10.625,-0.9375,2017-07-06T09:20:00,,,True,False
-9.375,-0.9375,2017-07-06T09:20:00,,,True,False
-8.125,-0.9375,2017-07-06T09:20:00,,,True,False
-6.875,-0.9375,2017-07-06T09:20:00,,,True,False
-5.625,-0.9375,2017-07-06T09:20:00,,,True,False
-4.375,-0.9375,2017-07-06T09:20:00,0.15200001,0.006999999999999999,True,False
-3.125,-0.9375,2017-07-06T09:20:00,0.185,0.032,True,False
-1.875,-0.9375,2017-07-06T09:20:00,0.23500001,0.009000001,True,False
-0.625,-0.9375,2017-07-06T09:20:00,0.28300002,0.025,True,False
0.625,-0.9375,2017-07-06T09:20:00,0.32700002,0.003,True,False
1.875,-0.9375,2017-07-06T09:20:00,,,True,False
3.125,-0.9375,2017-07-06T09:20:00,0.34,0.025,True,False
4.375,-0.9375,2017-07-06T09:20:00,0.36400002,0.045,True,False
5.625,-0.9375,2017-07-06T09:20:00,,,True,False
6.875,-0.9375,2017-07-06T09:20:00,,,False,False
8.125,-0.9375,2017-07-06T09:20:00,,,True,False
9.375,-0.9375,2017-07-06T09:20:00,,,True,False
-29.375,0.9375,2017-07-06T09:20:00,0.08800001,0.013,False,False
-28.125,0.9375,2017-07-06T09:20:00,0.085,0.013,False,False
-26.875,0.9375,2017-07-06T09:20:00,0.065000005,0.012,False,False
-25.625,0.9375,2017-07-06T09:20:00,0.07300001,0.012,False,False
-24.375,0.9375,2017-07-06T09:20:00,0.075,0.011000001,False,False
-23.125,0.9375,2017-07-06T09:20:00,0.083000004,0.0,False,False
-21.875,0.9375,2017-07-06T09:20:00,0.080000006,0.016,False,False
-20.625,0.9375,2017-07-06T09:20:00,0.08800001,0.013,False,False
-19.375,0.9375,2017-07-06T09:20:00,0.09900001,0.013,False,False
-18.125,0.9375,2017-07-06T09:20:00,0.134,0.013,False,False
-16.875,0.9375,2017-07-06T09:20:00,0.12100001,0.018000001,False,False
-15.625,0.9375,2017-07-06T09:20:00,0.147,0.013,False,False
-14.375,0.9375,2017-07-06T09:20:00,0.125,0.011000001,True,False
-13.125,0.9375,2017-07-06T09:20:00,0.128,0.017,True,False
-11.875,0.9375,2017-07-06T09:20:00,0.109000005,0.004,True,False
-10.625,0.9375,2017-07-06T09:20:00,,,True,False
-9.375,0.9375,2017-07-06T09:20:00,,,True,False
-8.125,0.9375,2017-07-06T09:20:00,,,True,False
-6.875,0.9375,2017-07-06T09:20:00,,,True,False
-5.625,0.9375,2017-07-06T09:20:00,,,True,False
-4.375,0.9375,2017-07-06T09:20:00,,,True,False
-3.125,0.9375,2017-07-06T09:20:00,,,True,False
-1.875,0.9375,2017-07-06T09:20:00,,,False,False
-0.625,0.9375,2017-07-06T09:20:00,,,False,False
0.625,0.9375,2017-07-06T09:20:00,,,False,False
1.875,0.9375,2017-07-06T09:20:00,0.38900003,0.012,False,False
3.125,0.9375,2017-07-06T09:20:00,0.33800003,0.005000000399999999,False,False
4.375,0.9375,2017-07-06T09:20:00,0.395,0.07700001,False,False
5.625,0.9375,2017-07-06T09:20:00,,,False,False
6.875,0.9375,2017-07-06T09:20:00,,,True,False
8.125,0.9375,2017-07-06T09:20:00,,,True,False
9.375,0.9375,2017-07-06T09:20:00,,,True,False
-29.375,2.8125,2017-07-06T09:20:00,0.08900000000000001,0.022000002,False,False
-28.125,2.8125,2017-07-06T09:20:00,0.079,0.013,True,False
-26.875,2.8125,2017-07-06T09:20:00,0.08900000000000001,0.017,True,False
-25.625,2.8125,2017-07-06T09:20:00,0.07700001,0.014,False,False
-24.375,2.8125,2017-07-06T09:20:00,0.07400000000000001,0.011000001,False,False
-23.125,2.8125,2017-07-06T09:20:00,0.11400001,0.037000000000000005,False,False
-21.875,2.8125,2017-07-06T09:20:00,0.171,0.020000001,False,False
-20.625,2.8125,2017-07-06T09:20:00,0.18900001,0.030000001,False,False
-19.375,2.8125,2017-07-06T09:20:00,0.21900001,0.037000000000000005,False,False
-18.125,2.8125,2017-07-06T09:20:00,,,False,False
-16.875,2.8125,2017-07-06T09:20:00,,,False,False
-15.625,2.8125,2017-07-06T09:20:00,0.179,0.011000001,False,False
-14.375,2.8125,2017-07-06T09:20:00,0.13700001,0.015000001,False,False
-13.125,2.8125,2017-07-06T09:20:00,0.11100001,0.013,False,False
-11.875,2.8125,2017-07-06T09:20:00,0.087000005,0.016,True,False
-10.625,2.8125,2017-07-06T09:20:00,0.087000005,0.015000001,True,False
-9.375,2.8125,2017-07-06T09:20:00,0.128,0.031000001,True,False
-8.125,2.8125,2017-07-06T09:20:00,0.14400001,0.017,True,False
-6.875,2.8125,2017-07-06T09:20:00,,,True,False
-5.625,2.8125,2017-07-06T09:20:00,,,False,False
-4.375,2.8125,2017-07-06T09:20:00,,,False,False
-3.125,2.8125,2017-07-06T09:20:00,,,False,False
-1.875,2.8125,2017-07-06T09:20:00,,,False,False
-0.625,2.8125,2017-07-06T09:20:00,,,False,False
0.625,2.8125,2017-07-06T09:20:00,,,False,False
1.875,2.8125,2017-07-06T09:20:00,,,False,False
3.125,2.8125,2017-07-06T09:20:00,,,False,False
4.375,2.8125,2017-07-06T09:20:00,,,True,False
5.625,2.8125,2017-07-06T09:20:00,,,False,False
6.875,2.8125,2017-07-06T09:20:00,,,True,False
8.125,2.8125,2017-07-06T09:20:00,,,True,False
9.375,2.8125,2017-07-06T09:20:00,,,True,False
-29.375,4.6875,2017-07-06T09:20:00,0.095000006,0.016,True,False
-28.125,4.6875,2017-07-06T09:20:00,0.085,0.020000001,True,False
-26.875,4.6875,2017-07-06T09:20:00,0.087000005,0.046000004,True,False
-25.625,4.6875,2017-07-06T09:20:00,0.13000001,0.019000001,False,False
-24.375,4.6875,2017-07-06T09:20:00,0.16800001,0.021000002,False,False
-23.125,4.6875,2017-07-06T09:20:00,0.192,0.023000002,False,False
-21.875,4.6875,2017-07-06T09:20:00,0.25500003,0.011000001,False,False
-20.625,4.6875,2017-07-06T09:20:00,0.27800003,0.0,False,False
-19.375,4.6875,2017-07-06T09:20:00,0.273,0.017,False,False
-18.125,4.6875,2017-07-06T09:20:00,,,False,False
-16.875,4.6875,2017-07-06T09:20:00,,,False,False
-15.625,4.6875,2017-07-06T09:20:00,0.24900001,0.021000002,False,False
-14.375,4.6875,2017-07-06T09:20:00,0.185,0.034,False,False
-13.125,4.6875,2017-07-06T09:20:00,0.163,0.018000001,True,False
-11.875,4.6875,2017-07-06T09:20:00,0.127,0.017,True,False
-10.625,4.6875,2017-07-06T09:20:00,0.14300000000000002,0.014,True,False
-9.375,4.6875,2017-07-06T09:20:00,0.16000001,0.016,True,False
-8.125,4.6875,2017-07-06T09:20:00,0.192,0.023000002,True,False
-6.875,4.6875,2017-07-06T09:20:00,0.25800002,0.016,False,False
-5.625,4.6875,2017-07-06T09:20:00,0.279,0.010000001,False,False
-4.375,4.6875,2017-07-06T09:20:00,0.333,0.041,False,False
-3.125,4.6875,2017-07-06T09:20:00,0.303,0.023000002,False,False
-1.875,4.6875,2017-07-06T09:20:00,0.30800003,0.026,False,False
-0.625,4.6875,2017-07-06T09:20:00,0.35500002,0.042000003,False,False
0.625,4.6875,2017-07-06T09:20:00,,,False,False
1.875,4.6875,2017-07-06T09:20:00,0.34,0.020000001,False,False
3.125,4.6875,2017-07-06T09:20:00,0.39800003,0.032,True,False
4.375,4.6875,2017-07-06T09:20:00,,,True,False
5.625,4.6875,2017-07-06T09:20:00,,,True,False
6.875,4.6875,2017-07-06T09:20:00,,,True,False
8.125,4.6875,2017-07-06T09:20:00,,,False,False
9.375,4.6875,2017-07-06T09:20:00,,,True,False
-29.375,6.5625,2017-07-06T09:20:00,0.085,0.027000000000000003,True,False
-28.125,6.5625,2017-07-06T09:20:00,0.12100001,0.046000004,False,False
-26.875,6.5625,2017-07-06T09:20:00,0.14500001,0.020000001,False,False
-25.625,6.5625,2017-07-06T09:20:00,0.17,0.017,False,False
-24.375,6.5625,2017-07-06T09:20:00,0.17300001,0.010000001,False,False
-23.125,6.5625,2017-07-06T09:20:00,0.16600001,0.023000002,False,False
-21.875,6.5625,2017-07-06T09:20:00,0.24800001,0.014,False,False
-20.625,6.5625,2017-07-06T09:20:00,,,False,False
-19.375,6.5625,2017-07-06T09:20:00,,,False,False
-18.125,6.5625,2017-07-06T09:20:00,,,False,False
-16.875,6.5625,2017-07-06T09:20:00,0.32500002,0.006999999999999999,False,False
-15.625,6.5625,2017-07-06T09:20:00,,,True,False
-14.375,6.5625,2017-07-06T09:20:00,,,True,False
-13.125,6.5625,2017-07-06T09:20:00,,,False,False
-11.875,6.5625,2017-07-06T09:20:00,0.18100001,0.026,True,False
-10.625,6.5625,2017-07-06T09:20:00,0.2,0.025,True,False
-9.375,6.5625,2017-07-06T09:20:00,0.21600000000000005,0.019000001,True,False
-8.125,6.5625,2017-07-06T09:20:00,0.26900002,0.028,True,False
-6.875,6.5625,2017-07-06T09:20:00,0.312,0.012,False,False
-5.625,6.5625,2017-07-06T09:20:00,0.317,0.016,False,False
-4.375,6.5625,2017-07-06T09:20:00,0.305,0.029000001,False,False
-3.125,6.5625,2017-07-06T09:20:00,0.30600002,0.027000000000000003,False,False
-1.875,6.5625,2017-07-06T09:20:00,0.43300003,0.029000001,False,False
-0.625,6.5625,2017-07-06T09:20:00,0.42900002,0.029000001,False,False
0.625,6.5625,2017-07-06T09:20:00,0.43400002,0.042000003,False,False
1.875,6.5625,2017-07-06T09:20:00,0.41300002,0.036000002,False,False
3.125,6.5625,2017-07-06T09:20:00,0.32200003,0.026,True,False
4.375,6.5625,2017-07-06T09:20:00,0.42600003,0.021000002,True,False
5.625,6.5625,2017-07-06T09:20:00,,,True,False
6.875,6.5625,2017-07-06T09:20:00,,,True,False
8.125,6.5625,2017-07-06T09:20:00,,,True,False
9.375,6.5625,2017-07-06T09:20:00,,,True,False
-29.375,8.4375,2017-07-06T09:20:00,0.14800000000000002,0.024,False,False
-28.125,8.4375,2017-07-06T09:20:00,0.185,0.034,False,False
-26.875,8.4375,2017-07-06T09:20:00,0.18300001,0.044000003,False,False
-25.625,8.4375,2017-07-06T09:20:00,0.134,0.010000001,False,False
-24.375,8.4375,2017-07-06T09:20:00,0.141,0.020000001,False,False
-23.125,8.4375,2017-07-06T09:20:00,,,False,False
-21.875,8.4375,2017-07-06T09:20:00,0.21600000000000005,0.0,False,False
-20.625,8.4375,2017-07-06T09:20:00,0.22200002,0.0,False,False
-19.375,8.4375,2017-07-06T09:20:00,,,False,False
-18.125,8.4375,2017-07-06T09:20:00,,,False,False
-16.875,8.4375,2017-07-06T09:20:00,0.24800001,0.021000002,False,False
-15.625,8.4375,2017-07-06T09:20:00,,,True,False
-14.375,8.4375,2017-07-06T09:20:00,,,True,False
-13.125,8.4375,2017-07-06T09:20:00,0.29000002,0.047000002,True,False
-11.875,8.4375,2017-07-06T09:20:00,,,False,False
-10.625,8.4375,2017-07-06T09:20:00,0.264,0.0,False,False
-9.375,8.4375,2017-07-06T09:20:00,0.282,0.012,True,False
-8.125,8.4375,2017-07-06T09:20:00,0.28500003,0.031000001,False,False
-6.875,8.4375,2017-07-06T09:20:00,0.30200002,0.018000001,False,False
-5.625,8.4375,2017-07-06T09:20:00,0.293,0.021000002,False,False
-4.375,8.4375,2017-07-06T09:20:00,0.33800003,0.039,False,False
-3.125,8.4375,2017-07-06T09:20:00,0.48700002,0.091000006,False,False
-1.875,8.4375,2017-07-06T09:20:00,0.637,0.059000004,False,False
-0.625,8.4375,2017-07-06T09:20:00,0.62600005,0.057000004000000014,False,False
0.625,8.4375,2017-07-06T09:20:00,0.60700005,0.030000001,False,False
1.875,8.4375,2017-07-06T09:20:00,0.684,0.0,False,True
3.125,8.4375,2017-07-06T09:20:00,0.37,0.036000002,True,False
4.375,8.4375,2017-07-06T09:20:00,0.393,0.040000003,True,False
5.625,8.4375,2017-07-06T09:20:00,,,True,False
6.875,8.4375,2017-07-06T09:20:00,,,True,False
8.125,8.4375,2017-07-06T09:20:00,,,False,False
9.375,8.4375,2017-07-06T09:20:00,,,True,False
-29.375,10.3125,2017-07-06T09:20:00,0.21800001,0.027000000000000003,False,False
-28.125,10.3125,2017-07-06T09:20:00,0.20700002,0.021000002,False,False
-26.875,10.3125,2017-07-06T09:20:00,0.14,0.027000000000000003,False,False
-25.625,10.3125,2017-07-06T09:20:00,0.12900001,0.010000001,False,False
-24.375,10.3125,2017-07-06T09:20:00,0.136,0.009000001,False,False
-23.125,10.3125,2017-07-06T09:20:00,0.13900001,0.005000000399999999,False,False
-21.875,10.3125,2017-07-06T09:20:00,0.133,0.013,False,False
-20.625,10.3125,2017-07-06T09:20:00,0.142,0.014,False,False
-19.375,10.3125,2017-07-06T09:20:00,0.18200001,0.018000001,False,False
-18.125,10.3125,2017-07-06T09:20:00,,,False,False
-16.875,10.3125,2017-07-06T09:20:00,0.26200002,0.011000001,True,False
-15.625,10.3125,2017-07-06T09:20:00,0.28300002,0.019000001,True,False
-14.375,10.3125,2017-07-06T09:20:00,,,True,False
-13.125,10.3125,2017-07-06T09:20:00,,,True,False
-11.875,10.3125,2017-07-06T09:20:00,0.328,0.027000000000000003,False,False
-10.625,10.3125,2017-07-06T09:20:00,0.34,0.030000001,False,False
-9.375,10.3125,2017-07-06T09:20:00,0.33400002,0.034,False,False
-8.125,10.3125,2017-07-06T09:20:00,0.333,0.033,False,False
-6.875,10.3125,2017-07-06T09:20:00,0.312,0.024,False,False
-5.625,10.3125,2017-07-06T09:20:00,0.32700002,0.030000001,False,False
-4.375,10.3125,2017-07-06T09:20:00,0.44700003,0.052000000000000005,False,False
-3.125,10.3125,2017-07-06T09:20:00,0.609,0.039,False,False
-1.875,10.3125,2017-07-06T09:20:00,0.731,0.035,True,False
-0.625,10.3125,2017-07-06T09:20:00,,,True,False
0.625,10.3125,2017-07-06T09:20:00,,,True,False
1.875,10.3125,2017-07-06T09:20:00,,,True,False
3.125,10.3125,2017-07-06T09:20:00,,,True,False
4.375,10.3125,2017-07-06T09:20:00,,,True,False
5.625,10.3125,2017-07-06T09:20:00,,,True,False
6.875,10.3125,2017-07-06T09:20:00,,,True,False
8.125,10.3125,2017-07-06T09:20:00,,,True,False
9.375,10.3125,2017-07-06T09:20:00,,,True,False
-29.375,12.1875,2017-07-06T09:20:00,0.158,0.023000002,False,False
-28.125,12.1875,2017-07-06T09:20:00,0.120000005,0.015000001,False,False
-26.875,12.1875,2017-07-06T09:20:00,0.124000005,0.001,False,False
-25.625,12.1875,2017-07-06T09:20:00,0.13100001,0.005000000399999999,False,False
-24.375,12.1875,2017-07-06T09:20:00,0.12900001,0.008,False,False
-23.125,12.1875,2017-07-06T09:20:00,0.11000001,0.006999999999999999,False,False
-21.875,12.1875,2017-07-06T09:20:00,0.14400001,0.17,False,False
-20.625,12.1875,2017-07-06T09:20:00,0.54800004,0.19800001,True,False
-19.375,12.1875,2017-07-06T09:20:00,0.045,0.028,True,False
-18.125,12.1875,2017-07-06T09:20:00,0.046000004,0.058000002,False,False
-16.875,12.1875,2017-07-06T09:20:00,0.048,0.033,False,False
-15.625,12.1875,2017-07-06T09:20:00,0.096,0.05,False,False
-14.375,12.1875,2017-07-06T09:20:00,0.12200001,0.051000003,True,False
-13.125,12.1875,2017-07-06T09:20:00,0.158,0.08900000000000001,True,False
-11.875,12.1875,2017-07-06T09:20:00,0.45000002,0.031000001,True,False
-10.625,12.1875,2017-07-06T09:20:00,0.42700002,0.020000001,False,False
-9.375,12.1875,2017-07-06T09:20:00,0.45200002,0.022000002,False,False
-8.125,12.1875,2017-07-06T09:20:00,0.54,0.044000003,False,False
-6.875,12.1875,2017-07-06T09:20:00,0.37300003,0.051000003,True,False
-5.625,12.1875,2017-07-06T09:20:00,0.40100002,0.052000000000000005,True,False
-4.375,12.1875,2017-07-06T09:20:00,0.397,0.048,True,False
-3.125,12.1875,2017-07-06T09:20:00,0.49100003,0.056,True,False
-1.875,12.1875,2017-07-06T09:20:00,,,True,False
-0.625,12.1875,2017-07-06T09:20:00,,,True,False
0.625,12.1875,2017-07-06T09:20:00,,,True,False
1.875,12.1875,2017-07-06T09:20:00,,,True,False
3.125,12.1875,2017-07-06T09:20:00,,,True,False
4.375,12.1875,2017-07-06T09:20:00,,,True,False
5.625,12.1875,2017-07-06T09:20:00,,,True,False
6.875,12.1875,2017-07-06T09:20:00,,,True,False
8.125,12.1875,2017-07-06T09:20:00,,,True,False
9.375,12.1875,2017-07-06T09:20:00,,,False,False
-29.375,14.0625,2017-07-06T09:20:00,0.120000005,0.008,False,False
-28.125,14.0625,2017-07-06T09:20:00,0.147,0.039,False,False
-26.875,14.0625,2017-07-06T09:20:00,0.120000005,0.003,False,False
-25.625,14.0625,2017-07-06T09:20:00,0.123,0.002,False,False
-24.375,14.0625,2017-07-06T09:20:00,0.10700001,0.040000003,True,False
-23.125,14.0625,2017-07-06T09:20:00,0.08400001,0.043,True,False
-21.875,14.0625,2017-07-06T09:20:00,0.032,0.017,False,False
-20.625,14.0625,2017-07-06T09:20:00,0.020000001,0.006999999999999999,False,False
-19.375,14.0625,2017-07-06T09:20:00,0.043,0.027000000000000003,False,False
-18.125,14.0625,2017-07-06T09:20:00,0.047000002,0.023000002,False,False
-16.875,14.0625,2017-07-06T09:20:00,0.034,0.039,False,False
-15.625,14.0625,2017-07-06T09:20:00,0.030000001,0.035,False,False
-14.375,14.0625,2017-07-06T09:20:00,0.061000004,0.035,True,False
-13.125,14.0625,2017-07-06T09:20:00,0.096,0.05,True,False
-11.875,14.0625,2017-07-06T09:20:00,0.25100002,0.07700001,True,False
-10.625,14.0625,2017-07-06T09:20:00,0.34,0.081,True,False
-9.375,14.0625,2017-07-06T09:20:00,0.45100003,0.051000003,True,False
-8.125,14.0625,2017-07-06T09:20:00,0.521,0.053000003,True,False
-6.875,14.0625,2017-07-06T09:20:00,0.5770000000000001,0.078,True,False
-5.625,14.0625,2017-07-06T09:20:00,0.63500005,0.066,True,False
-4.375,14.0625,2017-07-06T09:20:00,,,True,False
-3.125,14.0625,2017-07-06T09:20:00,,,False,True
-1.875,14.0625,2017-07-06T09:20:00,1.019,0.052000000000000005,False,True
-0.625,14.0625,2017-07-06T09:20:00,,,True,False
0.625,14.0625,2017-07-06T09:20:00,,,True,False
1.875,14.0625,2017-07-06T09:20:00,,,True,False
3.125,14.0625,2017-07-06T09:20:00,,,True,False
4.375,14.0625,2017-07-06T09:20:00,,,True,False
5.625,14.0625,2017-07-06T09:20:00,,,True,False
6.875,14.0625,2017-07-06T09:20:00,,,False,False
8.125,14.0625,2017-07-06T09:20:00,,,False,False
9.375,14.0625,2017-07-06T09:20:00,,,False,False
-29.375,15.9375,2017-07-06T09:20:00,0.12100001,0.004,False,False
-28.125,15.9375,2017-07-06T09:20:00,0.12100001,0.004,False,False
-26.875,15.9375,2017-07-06T09:20:00,0.059000004,0.038000003,False,False
-25.625,15.9375,2017-07-06T09:20:00,0.020000001,0.004,False,False
-24.375,15.9375,2017-07-06T09:20:00,0.018000001,0.003,True,False
-23.125,15.9375,2017-07-06T09:20:00,0.034,0.025,False,False
-21.875,15.9375,2017-07-06T09:20:00,0.048,0.035,False,False
-20.625,15.9375,2017-07-06T09:20:00,0.068,0.041,False,False
-19.375,15.9375,2017-07-06T09:20:00,0.095000006,0.048,False,False
-18.125,15.9375,2017-07-06T09:20:00,0.12200001,0.063,True,False
-16.875,15.9375,2017-07-06T09:20:00,0.021000002,0.019000001,True,False
-15.625,15.9375,2017-07-06T09:20:00,0.046000004,0.016,True,False
-14.375,15.9375,2017-07-06T09:20:00,0.063,0.020000001,True,False
-13.125,15.9375,2017-07-06T09:20:00,0.044000003,0.023000002,True,False
-11.875,15.9375,2017-07-06T09:20:00,0.194,0.038000003,True,False
-10.625,15.9375,2017-07-06T09:20:00,0.28500003,0.048,True,False
-9.375,15.9375,2017-07-06T09:20:00,0.35900003,0.049000002,False,False
-8.125,15.9375,2017-07-06T09:20:00,0.439,0.076000005,False,False
-6.875,15.9375,2017-07-06T09:20:00,0.512,0.091000006,False,False
-5.625,15.9375,2017-07-06T09:20:00,0.65400004,0.08199999999999999,False,False
-4.375,15.9375,2017-07-06T09:20:00,0.74100006,0.053000003,False,True
-3.125,15.9375,2017-07-06T09:20:00,,,False,False
-1.875,15.9375,2017-07-06T09:20:00,1.0550001,0.0,False,False
-0.625,15.9375,2017-07-06T09:20:00,,,False,False
0.625,15.9375,2017-07-06T09:20:00,,,False,False
1.875,15.9375,2017-07-06T09:20:00,,,True,False
3.125,15.9375,2017-07-06T09:20:00,,,True,False
4.375,15.9375,2017-07-06T09:20:00,,,True,False
5.625,15.9375,2017-07-06T09:20:00,,,True,False
6.875,15.9375,2017-07-06T09:20:00,0.503,0.051000003,True,False
8.125,15.9375,2017-07-06T09:20:00,,,False,False
9.375,15.9375,2017-07-06T09:20:00,,,False,False
-29.375,17.8125,2017-07-06T09:20:00,0.032,0.018000001,False,False
-28.125,17.8125,2017-07-06T09:20:00,0.019000001,0.006,False,False
-26.875,17.8125,2017-07-06T09:20:00,0.018000001,0.0,False,False
-25.625,17.8125,2017-07-06T09:20:00,0.023000002,0.009000001,False,False
-24.375,17.8125,2017-07-06T09:20:00,0.018000001,0.002,True,False
-23.125,17.8125,2017-07-06T09:20:00,0.041,0.032,True,False
-21.875,17.8125,2017-07-06T09:20:00,0.058000002,0.011000001,True,False
-20.625,17.8125,2017-07-06T09:20:00,0.027000000000000003,0.011000001,False,False
-19.375,17.8125,2017-07-06T09:20:00,0.041,0.016,False,False
-18.125,17.8125,2017-07-06T09:20:00,0.025,0.020000001,False,False
-16.875,17.8125,2017-07-06T09:20:00,0.040000003,0.017,False,False
-15.625,17.8125,2017-07-06T09:20:00,0.053000003,0.013,False,False
-14.375,17.8125,2017-07-06T09:20:00,0.07300001,0.015000001,False,False
-13.125,17.8125,2017-07-06T09:20:00,0.066,0.017,False,False
-11.875,17.8125,2017-07-06T09:20:00,0.18800001,0.05,False,False
-10.625,17.8125,2017-07-06T09:20:00,0.344,0.071,False,False
-9.375,17.8125,2017-07-06T09:20:00,0.504,0.053000003,False,False
-8.125,17.8125,2017-07-06T09:20:00,0.674,0.095000006,False,False
-6.875,17.8125,2017-07-06T09:20:00,0.62,0.1,False,False
-5.625,17.8125,2017-07-06T09:20:00,0.535,0.109000005,True,False
-4.375,17.8125,2017-07-06T09:20:00,0.763,0.087000005,False,False
-3.125,17.8125,2017-07-06T09:20:00,0.87000006,0.065000005,False,True
-1.875,17.8125,2017-07-06T09:20:00,,,True,False
-0.625,17.8125,2017-07-06T09:20:00,,,False,True
0.625,17.8125,2017-07-06T09:20:00,,,True,False
1.875,17.8125,2017-07-06T09:20:00,,,True,False
3.125,17.8125,2017-07-06T09:20:00,,,True,False
4.375,17.8125,2017-07-06T09:20:00,,,True,False
5.625,17.8125,2017-07-06T09:20:00,,,True,False
6.875,17.8125,2017-07-06T09:20:00,,,False,False
8.125,17.8125,2017-07-06T09:20:00,,,False,False
9.375,17.8125,2017-07-06T09:20:00,,,False,False
-29.375,19.6875,2017-07-06T09:20:00,0.021000002,0.006,False,False
-28.125,19.6875,2017-07-06T09:20:00,0.018000001,0.003,False,False
-26.875,19.6875,2017-07-06T09:20:00,0.024,0.006999999999999999,False,False
-25.625,19.6875,2017-07-06T09:20:00,0.029000001,0.009000001,False,False
-24.375,19.6875,2017-07-06T09:20:00,0.031000001,0.010000001,False,False
-23.125,19.6875,2017-07-06T09:20:00,0.034,0.024,False,False
-21.875,19.6875,2017-07-06T09:20:00,0.030000001,0.008,False,False
-20.625,19.6875,2017-07-06T09:20:00,0.026,0.006,False,False
-19.375,19.6875,2017-07-06T09:20:00,0.027000000000000003,0.006999999999999999,False,False
-18.125,19.6875,2017-07-06T09:20:00,0.042000003,0.018000001,False,False
-16.875,19.6875,2017-07-06T09:20:00,0.069000006,0.006,False,False
-15.625,19.6875,2017-07-06T09:20:00,0.096,0.003,False,False
-14.375,19.6875,2017-07-06T09:20:00,0.09,0.008,False,False
-13.125,19.6875,2017-07-06T09:20:00,0.12100001,0.014,False,False
-11.875,19.6875,2017-07-06T09:20:00,0.201,0.040000003,False,False
-10.625,19.6875,2017-07-06T09:20:00,0.30900002,0.047000002,False,False
-9.375,19.6875,2017-07-06T09:20:00,0.51600003,0.09,False,False
-8.125,19.6875,2017-07-06T09:20:00,0.633,0.079,False,False
-6.875,19.6875,2017-07-06T09:20:00,0.7070000000000001,0.172,False,False
-5.625,19.6875,2017-07-06T09:20:00,0.6609999999999999,0.096,True,False
-4.375,19.6875,2017-07-06T09:20:00,0.77300006,0.142,False,False
-3.125,19.6875,2017-07-06T09:20:00,1.0890001,0.093,False,False
-1.875,19.6875,2017-07-06T09:20:00,,,True,False
-0.625,19.6875,2017-07-06T09:20:00,,,True,False
0.625,19.6875,2017-07-06T09:20:00,,,True,False
1.875,19.6875,2017-07-06T09:20:00,,,True,False
3.125,19.6875,2017-07-06T09:20:00,,,True,False
4.375,19.6875,2017-07-06T09:20:00,,,True,False
5.625,19.6875,2017-07-06T09:20:00,,,True,False
6.875,19.6875,2017-07-06T09:20:00,,,False,False
8.125,19.6875,2017-07-06T09:20:00,0.37600002,0.0,False,False
9.375,19.6875,2017-07-06T09:20:00,0.28300002,0.034,False,False
-29.375,21.5625,2017-07-06T09:20:00,0.022000002,0.011000001,False,False
-28.125,21.5625,2017-07-06T09:20:00,0.031000001,0.014,False,False
-26.875,21.5625,2017-07-06T09:20:00,0.041,0.019000001,False,False
-25.625,21.5625,2017-07-06T09:20:00,0.051000003,0.032,False,False
